,event_id,event_name,time_date,location,timezone,visiting_team,home_team
3410,9177185,Chicago Cubs at Arizona Diamondbacks ,2015-05-23 01:40:00,Chase Field,MST,Chicago Cubs,Arizona Diamondbacks 
3411,9177269,Milwaukee Brewers at Chicago Cubs ,2015-05-01 18:20:00,Wrigley Field,CST,Milwaukee Brewers,Chicago Cubs 
3412,9176859,Chicago Cubs at Colorado Rockies ,2015-04-10 20:10:00,Coors Field,MST,Chicago Cubs,Colorado Rockies 
3413,9159509,Chicago Cubs at Cincinnati Reds ,2015-04-24 23:10:00,Great American Ball Park,EST,Chicago Cubs,Cincinnati Reds 
3414,9177289,St. Louis Cardinals at Chicago Cubs ,2015-04-08 00:05:00,Wrigley Field,CST,St. Louis Cardinals,Chicago Cubs 
3415,9177288,St. Louis Cardinals at Chicago Cubs ,2015-04-06 00:05:00,Wrigley Field,CST,St. Louis Cardinals,Chicago Cubs 
3416,9176860,Chicago Cubs at Colorado Rockies ,2015-04-12 00:10:00,Coors Field,MST,Chicago Cubs,Colorado Rockies 
3417,9159616,Chicago Cubs at Cincinnati Reds ,2015-10-01 16:35:00,Great American Ball Park,EST,Chicago Cubs,Cincinnati Reds 
3418,9177189,Chicago Cubs at Arizona Diamondbacks ,2015-05-24 20:10:00,Chase Field,MST,Chicago Cubs,Arizona Diamondbacks 
3420,9159511,Chicago Cubs at Cincinnati Reds ,2015-04-26 17:10:00,Great American Ball Park,EST,Chicago Cubs,Cincinnati Reds 
3421,9159510,Chicago Cubs at Cincinnati Reds ,2015-04-25 17:10:00,Great American Ball Park,EST,Chicago Cubs,Cincinnati Reds 
3422,9176879,Chicago Cubs at Los Angeles Dodgers ,2015-08-30 01:10:00,Dodger Stadium,PST,Chicago Cubs,Los Angeles Dodgers 
3423,9176880,Chicago Cubs at Los Angeles Dodgers ,2015-08-30 20:05:00,Dodger Stadium,PST,Chicago Cubs,Los Angeles Dodgers 
3426,9177357,San Diego Padres at Chicago Cubs ,2015-04-17 18:20:00,Wrigley Field,CST,San Diego Padres,Chicago Cubs 
3427,9176862,Chicago Cubs at Colorado Rockies ,2015-04-12 20:10:00,Coors Field,MST,Chicago Cubs,Colorado Rockies 
3428,9159570,Chicago Cubs at Cincinnati Reds ,2015-07-22 16:35:00,Great American Ball Park,EST,Chicago Cubs,Cincinnati Reds 
3430,9177187,Chicago Cubs at Arizona Diamondbacks ,2015-05-24 02:10:00,Chase Field,MST,Chicago Cubs,Arizona Diamondbacks 
3433,9177830,Cincinnati Reds at Milwaukee Brewers ,2015-08-29 23:10:00,Miller Park,CST,Cincinnati Reds,Milwaukee Brewers 
3434,9177834,Cincinnati Reds at Milwaukee Brewers ,2015-09-20 18:10:00,Miller Park,CST,Cincinnati Reds,Milwaukee Brewers 
3442,9177827,Cincinnati Reds at Milwaukee Brewers ,2015-04-23 00:10:00,Miller Park,CST,Cincinnati Reds,Milwaukee Brewers 
3443,9177826,Cincinnati Reds at Milwaukee Brewers ,2015-04-22 00:10:00,Miller Park,CST,Cincinnati Reds,Milwaukee Brewers 
3445,9177733,Cincinnati Reds at Pittsburgh Pirates ,2015-06-25 23:05:00,PNC Park,EST,Cincinnati Reds,Pittsburgh Pirates 
3446,9159399,Cincinnati Reds at St Louis Cardinals ,2015-07-28 00:15:00,Busch Stadium,CST,Cincinnati Reds,St Louis Cardinals 
3451,9159603,Pittsburgh Pirates at Cincinnati Reds ,2015-09-09 23:10:00,Great American Ball Park,EST,Pittsburgh Pirates,Cincinnati Reds 
3457,9159465,Cincinnati Reds at St Louis Cardinals ,2015-09-23 00:15:00,Busch Stadium,CST,Cincinnati Reds,St Louis Cardinals 
3459,9177730,Cincinnati Reds at Pittsburgh Pirates ,2015-05-07 23:05:00,PNC Park,EST,Cincinnati Reds,Pittsburgh Pirates 
3460,9177729,Cincinnati Reds at Pittsburgh Pirates ,2015-05-06 23:05:00,PNC Park,EST,Cincinnati Reds,Pittsburgh Pirates 
3462,9177825,Cincinnati Reds at Milwaukee Brewers ,2015-04-20 23:20:00,Miller Park,CST,Cincinnati Reds,Milwaukee Brewers 
3463,9159401,Cincinnati Reds at St Louis Cardinals ,2015-07-30 00:15:00,Busch Stadium,CST,Cincinnati Reds,St Louis Cardinals 
3464,9177833,Cincinnati Reds at Milwaukee Brewers ,2015-09-19 23:10:00,Miller Park,CST,Cincinnati Reds,Milwaukee Brewers 
3465,9176804,Cincinnati Reds at San Diego Padres ,2015-08-12 02:10:00,Petco Park,PST,Cincinnati Reds,San Diego Padres 
3466,9176806,Cincinnati Reds at San Diego Padres ,2015-08-12 19:40:00,Petco Park,PST,Cincinnati Reds,San Diego Padres 
3467,9176803,Cincinnati Reds at San Diego Padres ,2015-08-11 02:10:00,Petco Park,PST,Cincinnati Reds,San Diego Padres 
3468,9177727,Cincinnati Reds at Pittsburgh Pirates ,2015-05-05 23:05:00,PNC Park,EST,Cincinnati Reds,Pittsburgh Pirates 
3469,9177732,Cincinnati Reds at Pittsburgh Pirates ,2015-06-24 23:05:00,PNC Park,EST,Cincinnati Reds,Pittsburgh Pirates 
3470,9177738,Cincinnati Reds at Pittsburgh Pirates ,2015-10-04 17:35:00,PNC Park,EST,Cincinnati Reds,Pittsburgh Pirates 
3471,9177735,Cincinnati Reds at Pittsburgh Pirates ,2015-10-02 23:05:00,PNC Park,EST,Cincinnati Reds,Pittsburgh Pirates 
3472,9159588,Arizona Diamondbacks at Cincinnati Reds ,2015-08-20 23:10:00,Great American Ball Park,EST,Arizona Diamondbacks,Cincinnati Reds 
3474,9159572,Pittsburgh Pirates at Cincinnati Reds ,2015-07-30 23:10:00,Great American Ball Park,EST,Pittsburgh Pirates,Cincinnati Reds 
3475,9159463,Cincinnati Reds at St Louis Cardinals ,2015-09-22 00:15:00,Busch Stadium,CST,Cincinnati Reds,St Louis Cardinals 
3476,9159467,Cincinnati Reds at St Louis Cardinals ,2015-09-24 00:15:00,Busch Stadium,CST,Cincinnati Reds,St Louis Cardinals 
3477,9159605,St Louis Cardinals at Cincinnati Reds ,2015-09-10 23:10:00,Great American Ball Park,EST,St Louis Cardinals,Cincinnati Reds 
3478,9177731,Cincinnati Reds at Pittsburgh Pirates ,2015-06-23 23:05:00,PNC Park,EST,Cincinnati Reds,Pittsburgh Pirates 
3479,9159582,St. Louis Cardinals at Cincinnati Reds ,2015-08-05 23:10:00,Great American Ball Park,EST,St. Louis Cardinals,Cincinnati Reds 
3483,9177832,Cincinnati Reds at Milwaukee Brewers ,2015-09-19 00:10:00,Miller Park,CST,Cincinnati Reds,Milwaukee Brewers 
3484,9177829,Cincinnati Reds at Milwaukee Brewers ,2015-08-29 00:10:00,Miller Park,CST,Cincinnati Reds,Milwaukee Brewers 
3487,9177831,Cincinnati Reds at Milwaukee Brewers ,2015-08-30 18:10:00,Miller Park,CST,Cincinnati Reds,Milwaukee Brewers 
3490,9177736,Cincinnati Reds at Pittsburgh Pirates ,2015-10-03 23:05:00,PNC Park,EST,Cincinnati Reds,Pittsburgh Pirates 
3491,9177828,Cincinnati Reds at Milwaukee Brewers ,2015-04-23 17:40:00,Miller Park,CST,Cincinnati Reds,Milwaukee Brewers 
3497,9159032,Cincinnati Reds at St Louis Cardinals ,2015-04-18 18:15:00,Busch Stadium,CST,Cincinnati Reds,St Louis Cardinals 
3498,9159400,Cincinnati Reds at St Louis Cardinals ,2015-07-29 00:15:00,Busch Stadium,CST,Cincinnati Reds,St Louis Cardinals 
3499,9159519,San Francisco Giants at Cincinnati Reds ,2015-05-14 23:10:00,Great American Ball Park,EST,San Francisco Giants,Cincinnati Reds 
3501,9159033,Cincinnati Reds at St Louis Cardinals ,2015-04-20 00:05:00,Busch Stadium,CST,Cincinnati Reds,St Louis Cardinals 
3502,9159593,Los Angeles Dodgers at Cincinnati Reds ,2015-08-25 23:10:00,Great American Ball Park,EST,Los Angeles Dodgers,Cincinnati Reds 
3504,9176994,Cincinnati Reds at Colorado Rockies ,2015-07-25 00:40:00,Coors Field,MST,Cincinnati Reds,Colorado Rockies 
3505,9176976,Cincinnati Reds at Los Angeles Dodgers ,2015-08-14 02:10:00,Dodger Stadium,PST,Cincinnati Reds,Los Angeles Dodgers 
3507,9177252,Cincinnati Reds at Arizona Diamondbacks ,2015-08-09 00:10:00,Chase Field,MST,Cincinnati Reds,Arizona Diamondbacks 
3508,9159601,Pittsburgh Pirates at Cincinnati Reds ,2015-09-07 17:10:00,Great American Ball Park,EST,Pittsburgh Pirates,Cincinnati Reds 
3514,9159523,Colorado Rockies at Cincinnati Reds ,2015-05-25 17:10:00,Great American Ball Park,EST,Colorado Rockies,Cincinnati Reds 
3517,9159606,St Louis Cardinals at Cincinnati Reds ,2015-09-11 23:10:00,Great American Ball Park,EST,St Louis Cardinals,Cincinnati Reds 
3518,9159529,San Diego Padres at Cincinnati Reds ,2015-06-05 23:10:00,Great American Ball Park,EST,San Diego Padres,Cincinnati Reds 
3520,9177253,Cincinnati Reds at Arizona Diamondbacks ,2015-08-09 20:10:00,Chase Field,MST,Cincinnati Reds,Arizona Diamondbacks 
3521,9177251,Cincinnati Reds at Arizona Diamondbacks ,2015-08-08 01:40:00,Chase Field,MST,Cincinnati Reds,Arizona Diamondbacks 
3522,9159506,St Louis Cardinals at Cincinnati Reds ,2015-04-10 23:10:00,Great American Ball Park,EST,St Louis Cardinals,Cincinnati Reds 
3523,9176996,Cincinnati Reds at Colorado Rockies ,2015-07-26 00:10:00,Coors Field,MST,Cincinnati Reds,Colorado Rockies 
3524,9159599,Milwaukee Brewers at Cincinnati Reds ,2015-09-06 17:10:00,Great American Ball Park,EST,Milwaukee Brewers,Cincinnati Reds 
3525,9159597,Milwaukee Brewers at Cincinnati Reds ,2015-09-04 23:10:00,Great American Ball Park,EST,Milwaukee Brewers,Cincinnati Reds 
3526,9159589,Arizona Diamondbacks at Cincinnati Reds ,2015-08-21 23:10:00,Great American Ball Park,EST,Arizona Diamondbacks,Cincinnati Reds 
3527,9159581,St. Louis Cardinals at Cincinnati Reds ,2015-08-04 23:10:00,Great American Ball Park,EST,St. Louis Cardinals,Cincinnati Reds 
3534,9159514,Milwaukee Brewers at Cincinnati Reds ,2015-04-28 23:10:00,Great American Ball Park,EST,Milwaukee Brewers,Cincinnati Reds 
3535,9159503,Pittsburgh Pirates at Cincinnati Reds ,2015-04-06 20:10:00,Great American Ball Park,EST,Pittsburgh Pirates,Cincinnati Reds 
3536,9176977,Cincinnati Reds at Los Angeles Dodgers ,2015-08-15 02:10:00,Dodger Stadium,PST,Cincinnati Reds,Los Angeles Dodgers 
3539,9159576,Pittsburgh Pirates at Cincinnati Reds ,2015-08-01 23:10:00,Great American Ball Park,EST,Pittsburgh Pirates,Cincinnati Reds 
3545,9159507,St Louis Cardinals at Cincinnati Reds ,2015-04-11 17:10:00,Great American Ball Park,EST,St Louis Cardinals,Cincinnati Reds 
3546,9159520,San Francisco Giants at Cincinnati Reds ,2015-05-15 23:10:00,Great American Ball Park,EST,San Francisco Giants,Cincinnati Reds 
3547,9159591,Arizona Diamondbacks at Cincinnati Reds ,2015-08-23 17:10:00,Great American Ball Park,EST,Arizona Diamondbacks,Cincinnati Reds 
3548,9176979,Cincinnati Reds at Los Angeles Dodgers ,2015-08-16 01:10:00,Dodger Stadium,PST,Cincinnati Reds,Los Angeles Dodgers 
3549,9159524,Colorado Rockies at Cincinnati Reds ,2015-05-26 23:10:00,Great American Ball Park,EST,Colorado Rockies,Cincinnati Reds 
3550,9159504,Pittsburgh Pirates at Cincinnati Reds ,2015-04-08 23:10:00,Great American Ball Park,EST,Pittsburgh Pirates,Cincinnati Reds 
3551,9159515,Milwaukee Brewers at Cincinnati Reds ,2015-04-29 16:35:00,Great American Ball Park,EST,Milwaukee Brewers,Cincinnati Reds 
3553,9159521,San Francisco Giants at Cincinnati Reds ,2015-05-16 23:10:00,Great American Ball Park,EST,San Francisco Giants,Cincinnati Reds 
3558,9159609,St Louis Cardinals at Cincinnati Reds ,2015-09-13 17:10:00,Great American Ball Park,EST,St Louis Cardinals,Cincinnati Reds 
3559,9159607,St Louis Cardinals at Cincinnati Reds ,2015-09-12 17:05:00,Great American Ball Park,EST,St Louis Cardinals,Cincinnati Reds 
3560,9159602,Pittsburgh Pirates at Cincinnati Reds ,2015-09-08 23:10:00,Great American Ball Park,EST,Pittsburgh Pirates,Cincinnati Reds 
3561,9176833,Cincinnati Reds at San Francisco Giants ,2015-09-15 02:15:00,AT&T Park,PST,Cincinnati Reds,San Francisco Giants 
3562,9176836,Cincinnati Reds at San Francisco Giants ,2015-09-17 02:15:00,AT&T Park,PST,Cincinnati Reds,San Francisco Giants 
3563,9176834,Cincinnati Reds at San Francisco Giants ,2015-09-16 02:15:00,AT&T Park,PST,Cincinnati Reds,San Francisco Giants 
3564,9159551,Milwaukee Brewers at Cincinnati Reds ,2015-07-05 17:10:00,Great American Ball Park,EST,Milwaukee Brewers,Cincinnati Reds 
3565,9159505,Pittsburgh Pirates at Cincinnati Reds ,2015-04-09 16:35:00,Great American Ball Park,EST,Pittsburgh Pirates,Cincinnati Reds 
3566,9159594,Los Angeles Dodgers at Cincinnati Reds ,2015-08-26 23:10:00,Great American Ball Park,EST,Los Angeles Dodgers,Cincinnati Reds 
3567,9159598,Milwaukee Brewers at Cincinnati Reds ,2015-09-05 17:10:00,Great American Ball Park,EST,Milwaukee Brewers,Cincinnati Reds 
3568,9159595,Los Angeles Dodgers at Cincinnati Reds ,2015-08-27 16:35:00,Great American Ball Park,EST,Los Angeles Dodgers,Cincinnati Reds 
3569,9159583,St. Louis Cardinals at Cincinnati Reds ,2015-08-06 16:35:00,Great American Ball Park,EST,St. Louis Cardinals,Cincinnati Reds 
3570,9159579,Pittsburgh Pirates at Cincinnati Reds ,2015-08-02 17:10:00,Great American Ball Park,EST,Pittsburgh Pirates,Cincinnati Reds 
3571,9159575,Pittsburgh Pirates at Cincinnati Reds ,2015-07-31 23:10:00,Great American Ball Park,EST,Pittsburgh Pirates,Cincinnati Reds 
3576,9159530,San Diego Padres at Cincinnati Reds ,2015-06-06 20:10:00,Great American Ball Park,EST,San Diego Padres,Cincinnati Reds 
3578,9176982,Cincinnati Reds at Los Angeles Dodgers ,2015-08-16 20:10:00,Dodger Stadium,PST,Cincinnati Reds,Los Angeles Dodgers 
3579,9159525,Colorado Rockies at Cincinnati Reds ,2015-05-27 16:35:00,Great American Ball Park,EST,Colorado Rockies,Cincinnati Reds 
3580,9159522,San Francisco Giants at Cincinnati Reds ,2015-05-17 17:10:00,Great American Ball Park,EST,San Francisco Giants,Cincinnati Reds 
3582,9159513,Milwaukee Brewers at Cincinnati Reds ,2015-04-27 23:10:00,Great American Ball Park,EST,Milwaukee Brewers,Cincinnati Reds 
3583,9159549,Milwaukee Brewers at Cincinnati Reds ,2015-07-03 23:10:00,Great American Ball Park,EST,Milwaukee Brewers,Cincinnati Reds 
3586,9159590,Arizona Diamondbacks at Cincinnati Reds ,2015-08-22 23:10:00,Great American Ball Park,EST,Arizona Diamondbacks,Cincinnati Reds 
3587,9159031,Cincinnati Reds at St Louis Cardinals ,2015-04-18 00:15:00,Busch Stadium,CST,Cincinnati Reds,St Louis Cardinals 
3589,9159550,Milwaukee Brewers at Cincinnati Reds ,2015-07-04 23:15:00,Great American Ball Park,EST,Milwaukee Brewers,Cincinnati Reds 
3590,9176997,Cincinnati Reds at Colorado Rockies ,2015-07-26 19:10:00,Coors Field,MST,Cincinnati Reds,Colorado Rockies 
3591,9159508,St Louis Cardinals at Cincinnati Reds ,2015-04-12 17:10:00,Great American Ball Park,EST,St Louis Cardinals,Cincinnati Reds 
3593,9159531,San Diego Padres at Cincinnati Reds ,2015-06-07 17:10:00,Great American Ball Park,EST,San Diego Padres,Cincinnati Reds 
3595,9177170,Milwaukee Brewers at Arizona Diamondbacks ,2015-07-24 01:40:00,Chase Field,MST,Milwaukee Brewers,Arizona Diamondbacks 
3596,9177666,Milwaukee Brewers at Pittsburgh Pirates ,2015-06-10 23:05:00,PNC Park,EST,Milwaukee Brewers,Pittsburgh Pirates 
3597,9177665,Milwaukee Brewers at Pittsburgh Pirates ,2015-06-09 23:05:00,PNC Park,EST,Milwaukee Brewers,Pittsburgh Pirates 
3598,9177668,Milwaukee Brewers at Pittsburgh Pirates ,2015-09-11 23:05:00,PNC Park,EST,Milwaukee Brewers,Pittsburgh Pirates 
3599,9177669,Milwaukee Brewers at Pittsburgh Pirates ,2015-09-12 23:05:00,PNC Park,EST,Milwaukee Brewers,Pittsburgh Pirates 
3600,9177670,Milwaukee Brewers at Pittsburgh Pirates ,2015-09-13 17:35:00,PNC Park,EST,Milwaukee Brewers,Pittsburgh Pirates 
3604,9177820,Pittsburgh Pirates at Milwaukee Brewers ,2015-07-19 18:10:00,Miller Park,CST,Pittsburgh Pirates,Milwaukee Brewers 
3605,9177821,Pittsburgh Pirates at Milwaukee Brewers ,2015-09-02 00:10:00,Miller Park,CST,Pittsburgh Pirates,Milwaukee Brewers 
3606,9177822,Pittsburgh Pirates at Milwaukee Brewers ,2015-09-03 00:10:00,Miller Park,CST,Pittsburgh Pirates,Milwaukee Brewers 
3607,9177823,Pittsburgh Pirates at Milwaukee Brewers ,2015-09-03 23:20:00,Miller Park,CST,Pittsburgh Pirates,Milwaukee Brewers 
3621,9177763,St Louis Cardinals at Milwaukee Brewers ,2015-08-08 23:10:00,Miller Park,CST,St Louis Cardinals,Milwaukee Brewers 
3622,9177765,St Louis Cardinals at Milwaukee Brewers ,2015-09-16 00:10:00,Miller Park,CST,St Louis Cardinals,Milwaukee Brewers 
3623,9177766,St Louis Cardinals at Milwaukee Brewers ,2015-09-17 00:10:00,Miller Park,CST,St Louis Cardinals,Milwaukee Brewers 
3624,9177768,St Louis Cardinals at Milwaukee Brewers ,2015-09-18 00:10:00,Miller Park,CST,St Louis Cardinals,Milwaukee Brewers 
3626,9177809,San Diego Padres at Milwaukee Brewers ,2015-08-05 00:10:00,Miller Park,CST,San Diego Padres,Milwaukee Brewers 
3628,9177818,Pittsburgh Pirates at Milwaukee Brewers ,2015-07-18 00:10:00,Miller Park,CST,Pittsburgh Pirates,Milwaukee Brewers 
3629,9177819,Pittsburgh Pirates at Milwaukee Brewers ,2015-07-18 23:10:00,Miller Park,CST,Pittsburgh Pirates,Milwaukee Brewers 
3632,9177811,San Diego Padres at Milwaukee Brewers ,2015-08-06 18:10:00,Miller Park,CST,San Diego Padres,Milwaukee Brewers 
3633,9177810,San Diego Padres at Milwaukee Brewers ,2015-08-06 00:10:00,Miller Park,CST,San Diego Padres,Milwaukee Brewers 
3635,9176695,Milwaukee Brewers at San Francisco Giants ,2015-05-06 20:05:00,AT&T Park,PST,Milwaukee Brewers,San Francisco Giants 
3637,9159469,Milwaukee Brewers at St Louis Cardinals ,2015-09-24 23:15:00,Busch Stadium,CST,Milwaukee Brewers,St Louis Cardinals 
3638,9159470,Milwaukee Brewers at St Louis Cardinals ,2015-09-26 00:15:00,Busch Stadium,CST,Milwaukee Brewers,St Louis Cardinals 
3639,9176730,Milwaukee Brewers at San Diego Padres ,2015-09-30 02:10:00,Petco Park,PST,Milwaukee Brewers,San Diego Padres 
3640,9176731,Milwaukee Brewers at San Diego Padres ,2015-10-01 02:10:00,Petco Park,PST,Milwaukee Brewers,San Diego Padres 
3641,9176732,Milwaukee Brewers at San Diego Padres ,2015-10-01 20:00:00,Petco Park,PST,Milwaukee Brewers,San Diego Padres 
3651,9177808,San Diego Padres at Milwaukee Brewers ,2015-08-04 00:10:00,Miller Park,CST,San Diego Padres,Milwaukee Brewers 
3661,9176800,Milwaukee Brewers at San Francisco Giants ,2015-07-29 02:15:00,AT&T Park,PST,Milwaukee Brewers,San Francisco Giants 
3663,9177761,St Louis Cardinals at Milwaukee Brewers ,2015-04-26 18:10:00,Miller Park,CST,St Louis Cardinals,Milwaukee Brewers 
3665,9177762,St Louis Cardinals at Milwaukee Brewers ,2015-08-08 00:10:00,Miller Park,CST,St Louis Cardinals,Milwaukee Brewers 
3671,9177663,Milwaukee Brewers at Pittsburgh Pirates ,2015-04-19 17:35:00,PNC Park,EST,Milwaukee Brewers,Pittsburgh Pirates 
3672,9177760,St Louis Cardinals at Milwaukee Brewers ,2015-04-25 23:10:00,Miller Park,CST,St Louis Cardinals,Milwaukee Brewers 
3673,9177661,Milwaukee Brewers at Pittsburgh Pirates ,2015-04-18 23:05:00,PNC Park,EST,Milwaukee Brewers,Pittsburgh Pirates 
3674,9177664,Milwaukee Brewers at Pittsburgh Pirates ,2015-06-08 23:05:00,PNC Park,EST,Milwaukee Brewers,Pittsburgh Pirates 
3676,9177667,Milwaukee Brewers at Pittsburgh Pirates ,2015-09-10 23:05:00,PNC Park,EST,Milwaukee Brewers,Pittsburgh Pirates 
3679,9177817,Pittsburgh Pirates at Milwaukee Brewers ,2015-04-12 18:10:00,Miller Park,CST,Pittsburgh Pirates,Milwaukee Brewers 
3681,9176798,Milwaukee Brewers at San Francisco Giants ,2015-07-28 02:15:00,AT&T Park,PST,Milwaukee Brewers,San Francisco Giants 
3683,9177836,Colorado Rockies at Milwaukee Brewers ,2015-04-08 00:10:00,Miller Park,CST,Colorado Rockies,Milwaukee Brewers 
3688,9177783,Arizona Diamondbacks at Milwaukee Brewers ,2015-05-30 20:10:00,Miller Park,CST,Arizona Diamondbacks,Milwaukee Brewers 
3692,9177837,Colorado Rockies at Milwaukee Brewers ,2015-04-09 00:10:00,Miller Park,CST,Colorado Rockies,Milwaukee Brewers 
3693,9159029,Milwaukee Brewers at St Louis Cardinals ,2015-04-16 00:15:00,Busch Stadium,CST,Milwaukee Brewers,St Louis Cardinals 
3694,9177784,Los Angeles Dodgers at Milwaukee Brewers ,2015-05-04 23:20:00,Miller Park,CST,Los Angeles Dodgers,Milwaukee Brewers 
3695,9177782,Arizona Diamondbacks at Milwaukee Brewers ,2015-05-31 18:10:00,Miller Park,CST,Arizona Diamondbacks,Milwaukee Brewers 
3696,9177781,Arizona Diamondbacks at Milwaukee Brewers ,2015-05-30 00:10:00,Miller Park,CST,Arizona Diamondbacks,Milwaukee Brewers 
3700,9177786,Los Angeles Dodgers at Milwaukee Brewers ,2015-05-07 00:10:00,Miller Park,CST,Los Angeles Dodgers,Milwaukee Brewers 
3701,9177787,Los Angeles Dodgers at Milwaukee Brewers ,2015-05-07 17:40:00,Miller Park,CST,Los Angeles Dodgers,Milwaukee Brewers 
3702,9177793,San Francisco Giants at Milwaukee Brewers ,2015-05-27 17:40:00,Miller Park,CST,San Francisco Giants,Milwaukee Brewers 
3703,9177790,San Francisco Giants at Milwaukee Brewers ,2015-05-25 18:10:00,Miller Park,CST,San Francisco Giants,Milwaukee Brewers 
3704,9177792,San Francisco Giants at Milwaukee Brewers ,2015-05-27 00:10:00,Miller Park,CST,San Francisco Giants,Milwaukee Brewers 
3705,9177759,St Louis Cardinals at Milwaukee Brewers ,2015-04-25 00:10:00,Miller Park,CST,St Louis Cardinals,Milwaukee Brewers 
3707,9177764,St Louis Cardinals at Milwaukee Brewers ,2015-08-09 18:10:00,Miller Park,CST,St Louis Cardinals,Milwaukee Brewers 
3708,9177815,Pittsburgh Pirates at Milwaukee Brewers ,2015-04-11 00:10:00,Miller Park,CST,Pittsburgh Pirates,Milwaukee Brewers 
3709,9177785,Los Angeles Dodgers at Milwaukee Brewers ,2015-05-06 00:10:00,Miller Park,CST,Los Angeles Dodgers,Milwaukee Brewers 
3710,9177660,Milwaukee Brewers at Pittsburgh Pirates ,2015-04-17 23:05:00,PNC Park,EST,Milwaukee Brewers,Pittsburgh Pirates 
3717,9177846,Milwaukee Brewers at Colorado Rockies ,2015-06-20 00:40:00,Coors Field,MST,Milwaukee Brewers,Colorado Rockies 
3726,9177835,Colorado Rockies at Milwaukee Brewers ,2015-04-06 18:10:00,Miller Park,CST,Colorado Rockies,Milwaukee Brewers 
3727,9177816,Pittsburgh Pirates at Milwaukee Brewers ,2015-04-11 23:10:00,Miller Park,CST,Pittsburgh Pirates,Milwaukee Brewers 
3728,9159300,Milwaukee Brewers at St Louis Cardinals ,2015-06-03 17:45:00,Busch Stadium,CST,Milwaukee Brewers,St Louis Cardinals 
3729,9159030,Milwaukee Brewers at St Louis Cardinals ,2015-04-16 17:45:00,Busch Stadium,CST,Milwaukee Brewers,St Louis Cardinals 
3730,9159028,Milwaukee Brewers at St Louis Cardinals ,2015-04-13 20:15:00,Busch Stadium,CST,Milwaukee Brewers,St Louis Cardinals 
3731,9159298,Milwaukee Brewers at St Louis Cardinals ,2015-06-02 00:15:00,Busch Stadium,CST,Milwaukee Brewers,St Louis Cardinals 
3732,9159299,Milwaukee Brewers at St Louis Cardinals ,2015-06-03 00:15:00,Busch Stadium,CST,Milwaukee Brewers,St Louis Cardinals 
3733,9176851,Milwaukee Brewers at Colorado Rockies ,2015-06-20 20:10:00,Coors Field,MST,Milwaukee Brewers,Colorado Rockies 
3734,9177171,Milwaukee Brewers at Arizona Diamondbacks ,2015-07-25 01:40:00,Chase Field,MST,Milwaukee Brewers,Arizona Diamondbacks 
3737,9159472,Milwaukee Brewers at St Louis Cardinals ,2015-09-26 23:15:00,Busch Stadium,CST,Milwaukee Brewers,St Louis Cardinals 
3738,9176852,Milwaukee Brewers at Colorado Rockies ,2015-06-21 20:10:00,Coors Field,MST,Milwaukee Brewers,Colorado Rockies 
3739,9176871,Milwaukee Brewers at Los Angeles Dodgers ,2015-07-11 02:10:00,Dodger Stadium,PST,Milwaukee Brewers,Los Angeles Dodgers 
3743,9176872,Milwaukee Brewers at Los Angeles Dodgers ,2015-07-12 01:10:00,Dodger Stadium,PST,Milwaukee Brewers,Los Angeles Dodgers 
3746,9177173,Milwaukee Brewers at Arizona Diamondbacks ,2015-07-26 20:10:00,Chase Field,MST,Milwaukee Brewers,Arizona Diamondbacks 
3748,9176802,Milwaukee Brewers at San Francisco Giants ,2015-07-29 19:45:00,AT&T Park,PST,Milwaukee Brewers,San Francisco Giants 
3749,9159471,Milwaukee Brewers at St Louis Cardinals ,2015-09-27 18:15:00,Busch Stadium,CST,Milwaukee Brewers,St Louis Cardinals 
3750,9177172,Milwaukee Brewers at Arizona Diamondbacks ,2015-07-26 00:10:00,Chase Field,MST,Milwaukee Brewers,Arizona Diamondbacks 
3752,9176873,Milwaukee Brewers at Los Angeles Dodgers ,2015-07-12 20:10:00,Dodger Stadium,PST,Milwaukee Brewers,Los Angeles Dodgers 
3765,9159452,Pittsburgh Pirates at St Louis Cardinals ,2015-09-06 18:15:00,Busch Stadium,CST,Pittsburgh Pirates,St Louis Cardinals 
3774,9177673,St Louis Cardinals at Pittsburgh Pirates ,2015-07-09 23:05:00,PNC Park,EST,St Louis Cardinals,Pittsburgh Pirates 
3782,9177675,St Louis Cardinals at Pittsburgh Pirates ,2015-09-28 23:05:00,PNC Park,EST,St Louis Cardinals,Pittsburgh Pirates 
3783,9177677,St Louis Cardinals at Pittsburgh Pirates ,2015-09-30 23:05:00,PNC Park,EST,St Louis Cardinals,Pittsburgh Pirates 
3784,9177676,St Louis Cardinals at Pittsburgh Pirates ,2015-09-29 23:05:00,PNC Park,EST,St Louis Cardinals,Pittsburgh Pirates 
3785,9177680,St Louis Cardinals at Pittsburgh Pirates ,2015-07-12 17:35:00,PNC Park,EST,St Louis Cardinals,Pittsburgh Pirates 
3790,9177693,Arizona Diamondbacks at Pittsburgh Pirates ,2015-08-17 23:05:00,PNC Park,EST,Arizona Diamondbacks,Pittsburgh Pirates 
3792,9177699,San Francisco Giants at Pittsburgh Pirates ,2015-08-20 23:05:00,PNC Park,EST,San Francisco Giants,Pittsburgh Pirates 
3793,9177698,Los Angeles Dodgers at Pittsburgh Pirates ,2015-08-09 17:35:00,PNC Park,EST,Los Angeles Dodgers,Pittsburgh Pirates 
